Date,Time,ObsDate,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2023/2/8,11:00:00,2023-02-08 11:00:00,11,1015.6,1019.2,20.5,17.3,82,4.3,100,10.7,120,0.0,0,0.2,1.79,40,5,8
2023/2/8,12:00:00,2023-02-08 12:00:00,12,1014.7,1018.3,21.0,17.6,81,4.8,90,11.4,80,0.0,0,0.8,2.48,...,7,...
2023/2/8,13:00:00,2023-02-08 13:00:00,13,1013.6,1017.2,21.1,17.5,80,4.5,80,11.6,90,0.0,0,0.3,2,...,6,...
2023/2/8,14:00:00,2023-02-08 14:00:00,14,1013.1,1016.7,21.1,17.5,80,4.9,90,12.3,110,0.0,0,0.5,2.21,50,6,9
2023/2/8,15:00:00,2023-02-08 15:00:00,15,1013.0,1016.6,20.5,17.5,83,4.6,80,11.8,90,0.0,0,0.2,1.3,...,3,...
2023/2/8,16:00:00,2023-02-08 16:00:00,16,1013.3,1016.9,20.3,17.5,84,3.6,90,11.2,100,0.0,0,0.2,0.8,...,1,...
2023/2/8,17:00:00,2023-02-08 17:00:00,17,1013.7,1017.3,19.9,17.7,87,4.2,80,10.9,70,0.0,0,0.1,0.47,50,0,7
2023/2/8,18:00:00,2023-02-08 18:00:00,18,1014.2,1017.8,19.7,17.8,89,3.9,90,9.1,80,0.0,0,0,0.04,...,0,...
2023/2/8,19:00:00,2023-02-08 19:00:00,19,1014.3,1017.9,19.4,18.1,92,3.0,100,9.5,110,0.0,0,0,0,...,0,...
2023/2/8,20:00:00,2023-02-08 20:00:00,20,1014.2,1017.8,19.5,18.2,92,3.6,90,9.1,60,0.0,0,...,0,...,0,...
2023/2/8,21:00:00,2023-02-08 21:00:00,21,1014.3,1017.9,19.8,18.5,92,2.8,80,10.0,70,0.0,0,...,0,...,0,...
2023/2/8,22:00:00,2023-02-08 22:00:00,22,1014.5,1018.1,20.1,18.6,91,2.0,90,9.0,80,0.0,0,...,0,...,0,...
2023/2/8,23:00:00,2023-02-08 23:00:00,23,1014.5,1018.1,20.2,18.9,92,2.6,90,7.5,70,0.0,0,...,0,...,0,...
2023/2/8,00:00:00,2023-02-08 00:00:00,24,1014.1,1017.7,20.0,18.8,93,1.7,90,5.7,80,0.0,0,...,0,...,0,...
2023/2/9,01:00:00,2023-02-09 01:00:00,1,1014.2,1017.8,19.8,18.6,93,0.9,280,3.8,90,0.0,0,...,0,...,0,...
2023/2/9,02:00:00,2023-02-09 02:00:00,2,1014.2,1017.8,19.3,18.0,92,1.3,280,4.0,300,0.0,0,...,0,...,0,...
2023/2/9,03:00:00,2023-02-09 03:00:00,3,1014.1,1017.7,17.8,16.8,94,1.5,290,4.0,310,0.0,0,...,0,...,0,...
2023/2/9,04:00:00,2023-02-09 04:00:00,4,1013.8,1017.4,17.5,16.7,95,0.6,210,4.5,270,0.0,0,...,0,...,0,...
2023/2/9,05:00:00,2023-02-09 05:00:00,5,1013.6,1017.2,17.4,16.4,94,1.3,220,3.3,260,0.0,0,...,0,...,0,...
2023/2/9,06:00:00,2023-02-09 06:00:00,6,1014.1,1017.7,17.3,16.7,96,0.9,240,2.3,220,0.0,0,0,0,...,0,...
2023/2/9,07:00:00,2023-02-09 07:00:00,7,1014.5,1018.1,17.1,16.6,97,0.5,280,3.5,310,0.1,0.1,0,0,...,0,...
2023/2/9,08:00:00,2023-02-09 08:00:00,8,1014.5,1018.1,17.1,16.6,97,1.1,220,2.2,310,0.0,0,0,0.11,2.5,0,10
2023/2/9,09:00:00,2023-02-09 09:00:00,9,1014.3,1017.9,18.3,17.2,93,0.6,290,2.7,360,0.0,0,0,0.45,4.5,1,10
2023/2/9,10:00:00,2023-02-09 10:00:00,10,1013.9,1017.5,19.4,17.0,86,0.8,230,2.7,330,0.0,0,0.1,1.22,...,3,...
2023/2/9,11:00:00,2023-02-09 11:00:00,11,1012.8,1016.4,21.3,17.5,79,0.8,180,2.2,120,0.0,0,0.5,1.93,8,5,2
2023/2/9,12:00:00,2023-02-09 12:00:00,12,1012.2,1015.7,22.9,18.0,74,1.9,240,4.8,230,0.0,0,1,2.65,...,7,...
2023/2/9,13:00:00,2023-02-09 13:00:00,13,1012.6,1016.2,20.1,16.7,81,2.0,280,7.5,300,0.0,0,0.1,0.96,...,3,...
2023/2/9,14:00:00,2023-02-09 14:00:00,14,1012.5,1016.1,18.5,15.6,83,2.3,320,5.4,300,0.0,0,0,0.69,6,2,10
2023/2/9,15:00:00,2023-02-09 15:00:00,15,1011.7,1015.3,18.4,15.5,83,1.3,330,4.6,340,0.0,0,0,0.72,...,2,...
2023/2/9,16:00:00,2023-02-09 16:00:00,16,1011.9,1015.5,17.8,15.3,85,1.3,300,5.8,320,0.0,0,0,0.37,...,1,...
2023/2/9,17:00:00,2023-02-09 17:00:00,17,1012.2,1015.8,17.8,15.4,86,0.4,20,2.5,310,0.0,0,0,0.26,7,0,10
2023/2/9,18:00:00,2023-02-09 18:00:00,18,1012.4,1016.0,18.1,15.5,85,0.8,260,2.5,240,0.0,0,0,0.07,...,0,...
2023/2/9,19:00:00,2023-02-09 19:00:00,19,1012.5,1016.1,18.2,15.6,85,0.5,250,2.8,330,0.0,0,0,0,...,0,...
2023/2/9,20:00:00,2023-02-09 20:00:00,20,1012.6,1016.2,18.2,15.6,85,1.1,330,2.6,330,0.0,0,...,0,...,0,...
2023/2/9,21:00:00,2023-02-09 21:00:00,21,1013.0,1016.6,18.1,15.7,86,0.4,160,3.5,330,0.0,0,...,0,...,0,...
2023/2/9,22:00:00,2023-02-09 22:00:00,22,1013.4,1017.0,17.7,15.7,88,0.6,190,2.7,290,0.0,0,...,0,...,0,...
2023/2/9,23:00:00,2023-02-09 23:00:00,23,1013.3,1016.9,17.5,15.8,90,0.3,190,1.6,240,0.0,0,...,0,...,0,...
2023/2/9,00:00:00,2023-02-09 00:00:00,24,1013.1,1016.7,17.2,15.6,90,0.2,0,3.6,330,0.0,0,...,0,...,0,...
2023/2/10,01:00:00,2023-02-10 01:00:00,1,1013.2,1016.8,17.4,15.7,90,1.0,210,1.6,210,0.0,0,...,0,...,0,...
2023/2/10,02:00:00,2023-02-10 02:00:00,2,1012.7,1016.3,17.9,16.1,89,0.2,0,1.4,220,0.0,0,...,0,...,0,...
2023/2/10,03:00:00,2023-02-10 03:00:00,3,1012.4,1016.0,18.2,16.2,88,0.6,220,1.9,260,0.0,0,...,0,...,0,...
2023/2/10,04:00:00,2023-02-10 04:00:00,4,1012.5,1016.1,18.3,16.3,88,0.7,210,1.7,300,0.0,0,...,0,...,0,...
2023/2/10,05:00:00,2023-02-10 05:00:00,5,1012.2,1015.8,18.5,16.5,88,0.4,V,2.1,330,0.0,0,...,0,...,0,...
2023/2/10,06:00:00,2023-02-10 06:00:00,6,1012.6,1016.2,18.7,17.0,90,0.5,100,2.3,350,0.0,0,0,0,...,0,...
2023/2/10,07:00:00,2023-02-10 07:00:00,7,1013.2,1016.8,18.9,16.9,88,1.0,60,2.7,80,0.0,0,0,0.02,...,0,...
2023/2/10,08:00:00,2023-02-10 08:00:00,8,1013.8,1017.4,18.1,15.9,87,3.2,90,6.9,100,0.0,0,0,0.15,12,0,10
2023/2/10,09:00:00,2023-02-10 09:00:00,9,1014.5,1018.1,18.8,16.6,87,3.0,90,8.5,40,0.0,0,0,0.35,20,1,10
2023/2/10,10:00:00,2023-02-10 10:00:00,10,1014.9,1018.5,19.2,17.2,88,3.0,100,9.6,80,0.0,0,0,0.45,...,1,...
2023/2/10,11:00:00,2023-02-10 11:00:00,11,1015.0,1018.6,19.6,17.4,87,2.2,100,7.9,50,0.0,0,0,0.43,30,1,10
2023/2/10,12:00:00,2023-02-10 12:00:00,12,1014.5,1018.1,20.0,17.6,86,2.5,110,7.4,110,0.0,0,0,0.52,...,2,...
2023/2/10,13:00:00,2023-02-10 13:00:00,13,1013.6,1017.2,19.6,16.5,82,4.4,80,10.9,90,0.0,0,0,0.59,...,2,...
2023/2/10,14:00:00,2023-02-10 14:00:00,14,1013.3,1016.9,19.1,16.2,83,3.9,90,9.7,90,0.0,0,0,0.69,40,3,10
2023/2/10,15:00:00,2023-02-10 15:00:00,15,1013.3,1016.9,17.8,16.5,92,3.0,80,10.7,70,1.0,0.5,0,0.15,...,1,...
2023/2/10,16:00:00,2023-02-10 16:00:00,16,1013.5,1017.1,17.5,16.5,94,3.1,90,9.5,80,1.0,1,0,0.14,...,0,...
2023/2/10,17:00:00,2023-02-10 17:00:00,17,1013.8,1017.4,17.3,16.0,92,3.5,100,10.7,100,0.1,0.8,0,0.08,20,0,10
2023/2/10,18:00:00,2023-02-10 18:00:00,18,1014.0,1017.6,17.4,16.4,94,2.9,90,8.7,80,0.0,0,0,0.01,...,0,...
2023/2/10,19:00:00,2023-02-10 19:00:00,19,1014.4,1018.0,17.3,16.2,93,2.9,90,8.9,80,0.1,0.1,0,0,...,0,...
2023/2/10,20:00:00,2023-02-10 20:00:00,20,1015.0,1018.6,17.2,16.1,93,3.2,90,11.9,90,0.1,0.4,...,0,...,0,...
2023/2/10,21:00:00,2023-02-10 21:00:00,21,1014.6,1018.2,17.3,16.0,92,4.5,100,10.5,80,0.1,0.1,...,0,...,0,...
2023/2/10,22:00:00,2023-02-10 22:00:00,22,1014.2,1017.8,17.3,16.0,92,3.4,80,10.3,70,0.0,0,...,0,...,0,...
2023/2/10,23:00:00,2023-02-10 23:00:00,23,1013.7,1017.3,17.5,16.2,92,3.5,90,11.2,90,0.0,0,...,0,...,0,...
2023/2/10,00:00:00,2023-02-10 00:00:00,24,1013.2,1016.8,17.8,16.1,90,3.6,90,9.6,90,0.0,0,...,0,...,0,...
2023/2/11,01:00:00,2023-02-11 01:00:00,1,1012.7,1016.3,17.8,16.5,92,3.3,90,8.7,70,0.0,0,...,0,...,0,...
2023/2/11,02:00:00,2023-02-11 02:00:00,2,1012.0,1015.6,18.1,16.8,92,3.3,90,8.3,80,0.0,0,...,0,...,0,...
2023/2/11,03:00:00,2023-02-11 03:00:00,3,1011.8,1015.4,18.8,17.0,89,3.4,90,8.3,70,0.0,0,...,0,...,0,...
2023/2/11,04:00:00,2023-02-11 04:00:00,4,1011.4,1015.0,19.0,17.2,89,3.2,90,7.4,80,0.0,0,...,0,...,0,...
2023/2/11,05:00:00,2023-02-11 05:00:00,5,1011.0,1014.6,19.2,17.2,88,2.5,90,7.4,70,0.0,0,...,0,...,0,...
2023/2/11,06:00:00,2023-02-11 06:00:00,6,1011.6,1015.2,19.4,17.2,87,1.5,70,5.8,60,0.0,0,0,0,...,0,...
2023/2/11,07:00:00,2023-02-11 07:00:00,7,1012.7,1016.3,19.2,17.5,90,1.7,200,3.9,70,0.0,0,0,0.01,...,0,...
2023/2/11,08:00:00,2023-02-11 08:00:00,8,1012.7,1016.3,19.3,17.3,88,1.4,240,3.2,220,0.0,0,0,0.3,30,0,9
2023/2/11,09:00:00,2023-02-11 09:00:00,9,1013.1,1016.7,20.5,17.7,84,0.8,240,2.8,330,0.0,0,0.3,0.79,30,2,6
2023/2/11,10:00:00,2023-02-11 10:00:00,10,1013.1,1016.7,21.9,17.1,74,1.4,280,4.4,300,0.0,0,0.9,1.83,...,4,...
2023/2/11,11:00:00,2023-02-11 11:00:00,11,1012.9,1016.5,22.6,17.3,72,2.0,310,5.0,330,0.0,0,0.8,2.42,12,6,6
2023/2/11,12:00:00,2023-02-11 12:00:00,12,1012.6,1016.2,20.4,16.0,76,3.4,310,6.6,330,0.0,0,0.3,1.92,...,6,...
2023/2/11,13:00:00,2023-02-11 13:00:00,13,1012.1,1015.7,21.7,16.9,74,2.1,310,6.1,350,0.0,0,0.9,2.73,...,8,...
2023/2/11,14:00:00,2023-02-11 14:00:00,14,1011.8,1015.4,20.8,16.0,74,1.5,300,6.7,320,0.0,0,1,2.62,18,7,4
2023/2/11,15:00:00,2023-02-11 15:00:00,15,1011.5,1015.1,21.1,15.7,71,2.6,320,5.2,300,0.0,0,1,2.23,...,5,...
2023/2/11,16:00:00,2023-02-11 16:00:00,16,1011.5,1015.1,21.1,16.1,73,0.6,330,5.5,320,0.0,0,1,1.45,...,2,...
2023/2/11,17:00:00,2023-02-11 17:00:00,17,1011.7,1015.3,21.1,16.3,74,0.6,230,2.4,320,0.0,0,1,0.68,11,1,1
2023/2/11,18:00:00,2023-02-11 18:00:00,18,1012.0,1015.6,20.7,16.3,76,1.1,320,2.4,320,0.0,0,0.3,0.09,...,0,...
2023/2/11,19:00:00,2023-02-11 19:00:00,19,1012.1,1015.7,20.3,16.9,81,0.8,80,2.1,80,0.0,0,0,0,...,0,...
2023/2/11,20:00:00,2023-02-11 20:00:00,20,1012.4,1016.0,20.2,17.0,82,0.9,90,3.7,50,0.0,0,...,0,...,0,...
2023/2/11,21:00:00,2023-02-11 21:00:00,21,1012.5,1016.1,19.2,17.0,87,1.7,90,3.9,90,0.0,0,...,0,...,0,...
2023/2/11,22:00:00,2023-02-11 22:00:00,22,1012.6,1016.2,18.6,16.8,89,1.0,80,3.8,60,0.0,0,...,0,...,0,...
2023/2/11,23:00:00,2023-02-11 23:00:00,23,1012.4,1016.0,18.4,16.9,91,1.5,90,5.7,80,0.0,0,...,0,...,0,...
2023/2/11,00:00:00,2023-02-11 00:00:00,24,1012.4,1016.0,18.3,17.3,94,1.9,90,6.1,90,0.0,0,...,0,...,0,...
2023/2/12,01:00:00,2023-02-12 01:00:00,1,1012.3,1015.9,18.6,17.8,95,0.8,110,4.2,80,0.0,0,...,0,...,0,...
2023/2/12,02:00:00,2023-02-12 02:00:00,2,1012.0,1015.6,18.3,17.8,97,0.2,0,3.3,120,0.0,0,...,0,...,0,...
2023/2/12,03:00:00,2023-02-12 03:00:00,3,1012.0,1015.6,18.3,17.8,97,1.0,220,2.0,210,0.0,0,...,0,...,0,...
2023/2/12,04:00:00,2023-02-12 04:00:00,4,1012.1,1015.7,18.2,17.1,93,0.9,210,2.3,220,0.0,0,...,0,...,0,...
2023/2/12,05:00:00,2023-02-12 05:00:00,5,1012.7,1016.3,17.9,16.9,94,0.9,210,2.5,330,0.0,0,...,0,...,0,...
2023/2/12,06:00:00,2023-02-12 06:00:00,6,1013.4,1017.0,17.6,16.5,93,1.0,240,2.9,230,0.0,0,0,0,...,0,...
2023/2/12,07:00:00,2023-02-12 07:00:00,7,1013.7,1017.3,17.4,16.6,95,1.4,220,2.6,230,0.0,0,0,0.02,...,0,...
2023/2/12,08:00:00,2023-02-12 08:00:00,8,1013.9,1017.5,17.5,16.4,93,0.9,240,2.4,240,0.0,0,0,0.21,6,0,10
2023/2/12,09:00:00,2023-02-12 09:00:00,9,1013.6,1017.2,18.3,16.3,88,0.9,200,2.5,290,0.0,0,0.2,0.87,6,2,9
2023/2/12,10:00:00,2023-02-12 10:00:00,10,1012.6,1016.2,21.1,16.9,77,1.3,150,3.2,130,0.0,0,1,1.95,...,4,...
2023/2/12,11:00:00,2023-02-12 11:00:00,11,1011.0,1014.5,24.0,17.3,66,0.4,120,3.1,130,0.0,0,1,2.52,16,7,4
2023/2/12,12:00:00,2023-02-12 12:00:00,12,1010.1,1013.6,26.4,17.5,58,1.3,270,3.9,300,0.0,0,1,2.82,...,8,...
2023/2/12,13:00:00,2023-02-12 13:00:00,13,1009.5,1013.0,23.7,17.2,67,4.6,330,12.0,330,0.0,0,1,2.85,...,8,...
2023/2/12,14:00:00,2023-02-12 14:00:00,14,1009.2,1012.7,23.9,16.7,64,2.2,310,7.8,340,0.0,0,0.9,2.65,16,7,4
2023/2/12,15:00:00,2023-02-12 15:00:00,15,1009.4,1012.9,22.7,16.7,69,1.8,360,4.6,300,0.0,0,0.1,1.12,...,3,...
2023/2/12,16:00:00,2023-02-12 16:00:00,16,1009.5,1013.0,22.8,17.1,70,0.6,190,3.9,340,0.0,0,0.3,0.88,...,1,...
2023/2/12,17:00:00,2023-02-12 17:00:00,17,1009.6,1013.1,23.5,17.5,69,0.8,140,1.6,100,0.0,0,1,0.65,12,1,2
2023/2/12,18:00:00,2023-02-12 18:00:00,18,1009.6,1013.1,22.7,17.6,73,0.9,10,2.3,30,0.0,0,0.2,0.08,...,0,...
2023/2/12,19:00:00,2023-02-12 19:00:00,19,1010.1,1013.7,21.8,18.0,79,0.7,350,1.8,330,0.0,0,0,0,...,0,...
2023/2/12,20:00:00,2023-02-12 20:00:00,20,1010.6,1014.2,21.1,17.5,80,0.2,0,2.9,330,0.0,0,...,0,...,0,...
2023/2/12,21:00:00,2023-02-12 21:00:00,21,1011.0,1014.6,21.1,18.1,83,0.7,210,1.4,210,0.0,0,...,0,...,0,...
2023/2/12,22:00:00,2023-02-12 22:00:00,22,1011.0,1014.6,20.9,18.7,87,0.6,160,2.5,180,0.0,0,...,0,...,0,...
2023/2/12,23:00:00,2023-02-12 23:00:00,23,1010.7,1014.3,20.4,18.5,89,1.2,160,2.0,180,0.0,0,...,0,...,0,...
2023/2/12,00:00:00,2023-02-12 00:00:00,24,1010.3,1013.9,20.0,18.3,90,0.8,190,2.9,160,0.0,0,...,0,...,0,...
2023/2/13,01:00:00,2023-02-13 01:00:00,1,1010.2,1013.8,20.2,18.3,89,1.1,170,3.0,170,0.0,0,...,0,...,0,...
2023/2/13,02:00:00,2023-02-13 02:00:00,2,1010.0,1013.6,20.2,18.3,89,0.9,160,2.5,180,0.0,0,...,0,...,0,...
2023/2/13,03:00:00,2023-02-13 03:00:00,3,1009.7,1013.3,20.2,18.2,88,0.8,170,2.0,170,0.0,0,...,0,...,0,...
2023/2/13,04:00:00,2023-02-13 04:00:00,4,1009.9,1013.5,19.9,18.0,89,0.7,170,2.2,220,0.0,0,...,0,...,0,...
2023/2/13,05:00:00,2023-02-13 05:00:00,5,1010.4,1014.0,20.1,18.1,88,0.7,210,1.8,140,0.0,0,...,0,...,0,...
2023/2/13,06:00:00,2023-02-13 06:00:00,6,1010.8,1014.4,20.2,17.8,86,1.4,170,2.6,190,0.0,0,0,0,...,0,...
2023/2/13,07:00:00,2023-02-13 07:00:00,7,1011.2,1014.8,20.2,17.6,85,1.0,160,3.0,190,0.0,0,0,0.02,...,0,...
2023/2/13,08:00:00,2023-02-13 08:00:00,8,1011.5,1015.1,20.7,17.7,83,1.9,160,3.6,150,0.0,0,0,0.25,20,0,8
2023/2/13,09:00:00,2023-02-13 09:00:00,9,1011.0,1014.5,22.9,18.0,74,1.5,100,3.5,160,0.0,0,0.7,1.11,30,2,2
2023/2/13,10:00:00,2023-02-13 10:00:00,10,1010.1,1013.6,25.5,18.2,64,0.9,150,3.4,110,0.0,0,1,1.97,...,4,...
2023/2/13,11:00:00,2023-02-13 11:00:00,11,1009.5,1013.0,26.5,18.1,60,1.5,340,4.9,340,0.0,0,0.7,2.1,30,6,5
2023/2/13,12:00:00,2023-02-13 12:00:00,12,1009.4,1012.9,26.7,19.8,66,2.2,340,8.0,330,0.0,0,0.9,2.64,...,7,...
2023/2/13,13:00:00,2023-02-13 13:00:00,13,1008.8,1012.3,27.3,19.7,63,2.6,340,6.6,340,0.0,0,1,2.73,...,8,...
2023/2/13,14:00:00,2023-02-13 14:00:00,14,1009.0,1012.5,25.1,19.5,71,4.0,330,10.3,360,0.0,0,0.6,1.79,20,6,8
2023/2/13,15:00:00,2023-02-13 15:00:00,15,1009.5,1013.0,22.8,19.2,80,2.9,330,9.2,340,0.0,0,0.3,1.2,...,3,...
2023/2/13,16:00:00,2023-02-13 16:00:00,16,1010.2,1013.8,21.0,17.4,80,3.4,110,7.3,80,0.0,0,0,0.24,...,1,...
2023/2/13,17:00:00,2023-02-13 17:00:00,17,1011.0,1014.6,19.4,15.5,78,4.8,90,10.9,70,0.0,0,0,0.04,20,0,10
2023/2/13,18:00:00,2023-02-13 18:00:00,18,1011.9,1015.5,18.6,14.5,77,5.2,100,11.9,80,0.1,0.7,0,0.01,...,0,...
2023/2/13,19:00:00,2023-02-13 19:00:00,19,1012.9,1016.5,17.8,13.7,77,4.0,90,11.8,110,0.0,0,0,0,...,0,...
2023/2/13,20:00:00,2023-02-13 20:00:00,20,1013.8,1017.4,17.2,13.1,77,3.3,100,10.6,90,0.0,0,...,0,...,0,...
2023/2/13,21:00:00,2023-02-13 21:00:00,21,1014.5,1018.1,16.9,12.3,74,2.9,90,9.6,90,0.0,0,...,0,...,0,...
2023/2/13,22:00:00,2023-02-13 22:00:00,22,1015.1,1018.7,16.4,11.8,74,2.5,90,7.6,70,0.0,0,...,0,...,0,...
2023/2/13,23:00:00,2023-02-13 23:00:00,23,1015.4,1019.0,16.1,11.7,75,2.8,80,9.3,80,0.0,0,...,0,...,0,...
2023/2/13,00:00:00,2023-02-13 00:00:00,24,1015.4,1019.0,16.1,11.7,75,2.7,100,6.1,70,0.0,0,...,0,...,0,...
2023/2/14,01:00:00,2023-02-14 01:00:00,1,1015.5,1019.1,15.6,11.2,75,2.7,100,7.2,90,0.0,0,...,0,...,0,...
2023/2/14,02:00:00,2023-02-14 02:00:00,2,1015.2,1018.9,15.4,11.4,77,2.4,100,5.8,100,0.0,0,...,0,...,0,...
2023/2/14,03:00:00,2023-02-14 03:00:00,3,1015.7,1019.4,15.3,10.9,75,2.3,90,6.5,100,0.0,0,...,0,...,0,...
2023/2/14,04:00:00,2023-02-14 04:00:00,4,1016.0,1019.7,14.9,10.3,74,2.5,90,7.0,90,0.0,0,...,0,...,0,...
2023/2/14,05:00:00,2023-02-14 05:00:00,5,1017.2,1020.9,15.0,9.6,70,1.7,30,6.2,350,0.0,0,...,0,...,0,...
2023/2/14,06:00:00,2023-02-14 06:00:00,6,1018.3,1022.0,14.8,9.0,68,2.0,10,8.7,60,0.0,0,0,0,...,0,...
2023/2/14,07:00:00,2023-02-14 07:00:00,7,1018.9,1022.6,14.1,8.1,67,2.4,40,8.5,70,0.0,0,0,0,...,0,...
2023/2/14,08:00:00,2023-02-14 08:00:00,8,1020.0,1023.7,13.4,9.3,76,2.1,80,6.9,100,0.1,0.2,0,0.05,20,0,10
2023/2/14,09:00:00,2023-02-14 09:00:00,9,1020.2,1023.9,13.3,10.5,83,1.9,110,6.0,90,0.1,1,0,0.07,15,0,10
2023/2/14,10:00:00,2023-02-14 10:00:00,10,1019.4,1023.1,13.1,10.8,86,2.4,100,5.7,100,0.5,1,0,0.19,...,1,...
2023/2/14,11:00:00,2023-02-14 11:00:00,11,1019.2,1022.9,13.1,10.3,83,2.6,90,7.5,40,0.1,1,0,0.32,4,1,10
2023/2/14,12:00:00,2023-02-14 12:00:00,12,1018.6,1022.3,14.0,10.0,77,3.0,80,7.7,70,0.1,0.2,0,0.65,...,3,...
2023/2/14,13:00:00,2023-02-14 13:00:00,13,1017.6,1021.3,14.1,9.5,74,2.9,80,10.3,60,0.0,0,0,0.72,...,3,...
2023/2/14,14:00:00,2023-02-14 14:00:00,14,1017.0,1020.7,13.7,9.2,74,2.8,90,8.3,80,0.0,0,0,0.39,30,1,10
2023/2/14,15:00:00,2023-02-14 15:00:00,15,1017.0,1020.7,13.7,9.8,77,2.9,90,7.7,80,0.0,0,0,0.33,...,1,...
2023/2/14,16:00:00,2023-02-14 16:00:00,16,1017.0,1020.7,13.5,9.8,78,2.2,100,7.3,90,0.0,0,0,0.17,...,0,...
2023/2/14,17:00:00,2023-02-14 17:00:00,17,1017.5,1021.2,13.5,9.6,77,2.4,100,7.7,90,0.0,0,0,0.06,15,0,10
2023/2/14,18:00:00,2023-02-14 18:00:00,18,1017.9,1021.6,13.5,9.9,79,3.0,100,6.9,110,0.0,0,0,0.01,...,0,...
2023/2/14,19:00:00,2023-02-14 19:00:00,19,1018.5,1022.2,13.6,10.0,79,2.5,90,7.1,100,0.0,0,0,0,...,0,...
2023/2/14,20:00:00,2023-02-14 20:00:00,20,1019.3,1023.0,13.6,10.0,79,1.9,90,6.4,60,0.0,0,...,0,...,0,...
2023/2/14,21:00:00,2023-02-14 21:00:00,21,1019.6,1023.3,13.8,9.3,74,1.7,60,6.9,90,0.0,0,...,0,...,0,...
2023/2/14,22:00:00,2023-02-14 22:00:00,22,1020.2,1023.9,13.4,7.8,69,3.3,30,8.6,40,0.0,0,...,0,...,0,...
2023/2/14,23:00:00,2023-02-14 23:00:00,23,1020.3,1024.0,13.0,7.5,69,3.7,60,9.1,60,0.0,0,...,0,...,0,...
2023/2/14,00:00:00,2023-02-14 00:00:00,24,1020.5,1024.2,12.9,7.2,68,2.3,70,8.9,50,0.0,0,...,0,...,0,...
2023/2/15,01:00:00,2023-02-15 01:00:00,1,1020.7,1024.4,12.7,6.5,66,1.9,40,5.9,60,0.0,0,...,0,...,0,...
2023/2/15,02:00:00,2023-02-15 02:00:00,2,1020.5,1024.2,12.4,5.6,63,2.6,50,8.8,40,0.0,0,...,0,...,0,...
2023/2/15,03:00:00,2023-02-15 03:00:00,3,1020.8,1024.5,12.2,5.2,62,1.9,60,6.7,50,0.0,0,...,0,...,0,...
2023/2/15,04:00:00,2023-02-15 04:00:00,4,1021.3,1025.0,12.1,4.3,59,1.6,60,7.1,90,0.0,0,...,0,...,0,...
2023/2/15,05:00:00,2023-02-15 05:00:00,5,1022.3,1026.0,11.9,4.6,61,1.4,70,6.2,40,0.0,0,...,0,...,0,...
2023/2/15,06:00:00,2023-02-15 06:00:00,6,1023.1,1026.8,11.9,4.6,61,1.2,80,4.9,120,0.0,0,0,0,...,0,...
2023/2/15,07:00:00,2023-02-15 07:00:00,7,1023.6,1027.3,12.2,5.4,63,1.6,60,6.1,100,0.0,0,0,0,...,0,...
2023/2/15,08:00:00,2023-02-15 08:00:00,8,1024.0,1027.7,12.2,4.9,61,2.5,40,6.9,40,0.0,0,0,0.05,15,0,10
2023/2/15,09:00:00,2023-02-15 09:00:00,9,1024.2,1027.9,12.5,5.7,63,2.9,30,7.6,30,0.0,0,0,0.15,20,0,10
2023/2/15,10:00:00,2023-02-15 10:00:00,10,1024.5,1028.2,12.5,5.7,63,2.3,50,10.2,30,0.0,0,0,0.26,...,1,...
2023/2/15,11:00:00,2023-02-15 11:00:00,11,1024.2,1027.9,12.7,5.6,62,3.6,20,9.1,360,0.0,0,0,0.4,25,1,10
2023/2/15,12:00:00,2023-02-15 12:00:00,12,1023.5,1027.2,12.9,5.3,60,2.2,60,7.6,50,0.0,0,0,0.58,...,2,...
2023/2/15,13:00:00,2023-02-15 13:00:00,13,1022.8,1026.5,12.8,5.5,61,4.2,50,8.8,90,0.0,0,0,0.47,...,2,...
2023/2/15,14:00:00,2023-02-15 14:00:00,14,1022.3,1026.0,13.4,6.1,61,2.3,80,9.3,40,0.0,0,0,0.63,20,2,10
2023/2/15,15:00:00,2023-02-15 15:00:00,15,1022.3,1026.0,13.5,5.4,58,2.0,40,8.1,30,0.0,0,0,0.62,...,2,...
2023/2/15,16:00:00,2023-02-15 16:00:00,16,1022.7,1026.4,13.5,5.7,59,3.6,50,9.1,40,0.0,0,0,0.5,...,1,...
2023/2/15,17:00:00,2023-02-15 17:00:00,17,1023.4,1027.1,13.3,5.7,60,1.6,50,7.7,40,0.0,0,0,0.15,25,0,9
2023/2/15,18:00:00,2023-02-15 18:00:00,18,1023.7,1027.4,13.0,5.4,60,2.2,100,7.5,80,0.0,0,0,0.04,...,0,...
2023/2/15,19:00:00,2023-02-15 19:00:00,19,1024.4,1028.1,13.1,5.3,59,2.4,90,8.2,110,0.0,0,0,0,...,0,...
2023/2/15,20:00:00,2023-02-15 20:00:00,20,1025.0,1028.7,13.2,5.9,61,2.8,80,8.3,80,0.0,0,...,0,...,0,...
2023/2/15,21:00:00,2023-02-15 21:00:00,21,1025.3,1029.0,13.3,5.7,60,2.4,80,8.9,80,0.0,0,...,0,...,0,...
